,iso2,year,cases,sex,age
4933,BR,2003,5709.0,m,25-34
4934,BR,2004,6321.0,m,25-34
4935,BR,2005,6119.0,m,25-34
4936,BR,2006,6098.0,m,25-34
4937,BR,2007,5990.0,m,25-34
4938,BR,2008,6173.0,m,25-34
4939,BS,1995,5.0,m,25-34
4940,BS,1996,4.0,m,25-34
4941,BS,1997,14.0,m,25-34
4942,BS,1998,2.0,m,25-34
4943,BS,1999,10.0,m,25-34
4944,BS,2000,7.0,m,25-34
4945,BS,2002,2.0,m,25-34
4946,BS,2003,5.0,m,25-34
4947,BS,2004,6.0,m,25-34
4948,BS,2007,3.0,m,25-34
4949,BS,2008,6.0,m,25-34
4950,BT,1995,65.0,m,25-34
4951,BT,1996,45.0,m,25-34
4952,BT,1997,42.0,m,25-34
4953,BT,1998,39.0,m,25-34
4954,BT,1999,42.0,m,25-34
4955,BT,2000,41.0,m,25-34
4956,BT,2001,50.0,m,25-34
4957,BT,2002,51.0,m,25-34
4958,BT,2003,50.0,m,25-34
4959,BT,2004,52.0,m,25-34
4960,BT,2005,58.0,m,25-34
4961,BT,2006,55.0,m,25-34
4962,BT,2007,44.0,m,25-34
4963,BT,2008,46.0,m,25-34
4964,BW,1997,509.0,m,25-34
4965,BW,1999,526.0,m,25-34
4966,BW,2000,605.0,m,25-34
4967,BW,2001,539.0,m,25-34
4968,BW,2002,595.0,m,25-34
4969,BW,2003,552.0,m,25-34
4970,BW,2004,490.0,m,25-34
4971,BW,2005,563.0,m,25-34
4972,BW,2006,577.0,m,25-34
4973,BW,2007,535.0,m,25-34
4974,BW,2008,528.0,m,25-34
4975,BY,2002,133.0,m,25-34
4976,BY,2003,134.0,m,25-34
4977,BZ,1995,2.0,m,25-34
4978,BZ,1996,2.0,m,25-34
4979,BZ,1997,6.0,m,25-34
4980,BZ,2000,7.0,m,25-34
4981,BZ,2001,5.0,m,25-34
4982,BZ,2002,5.0,m,25-34
4983,BZ,2003,8.0,m,25-34
4984,BZ,2004,6.0,m,25-34
4985,BZ,2005,8.0,m,25-34
4986,BZ,2006,4.0,m,25-34
4987,BZ,2007,8.0,m,25-34
4988,BZ,2008,12.0,m,25-34
4989,CA,1980,75.0,m,25-34
4990,CA,1981,61.0,m,25-34
4991,CA,1982,66.0,m,25-34
4992,CA,1983,63.0,m,25-34
4993,CA,1984,75.0,m,25-34
4994,CA,1985,70.0,m,25-34
4995,CA,1986,73.0,m,25-34
4996,CA,1987,71.0,m,25-34
4997,CA,1988,73.0,m,25-34
4998,CA,1989,56.0,m,25-34
4999,CA,1990,70.0,m,25-34
5000,CA,1991,79.0,m,25-34
5001,CA,1992,47.0,m,25-34
5002,CA,1993,47.0,m,25-34
5003,CA,1994,54.0,m,25-34
5004,CA,1995,31.0,m,25-34
5005,CA,1996,49.0,m,25-34
5006,CA,1997,55.0,m,25-34
5007,CA,1998,43.0,m,25-34
5008,CA,1999,47.0,m,25-34
5009,CA,2000,45.0,m,25-34
5010,CA,2001,49.0,m,25-34
5011,CA,2002,34.0,m,25-34
5012,CA,2003,36.0,m,25-34
5013,CA,2004,34.0,m,25-34
5014,CA,2005,45.0,m,25-34
5015,CA,2006,34.0,m,25-34
5016,CA,2007,41.0,m,25-34
5017,CA,2008,36.0,m,25-34
5018,CD,1995,2382.0,m,25-34
5019,CD,1996,1627.0,m,25-34
5020,CD,1997,1996.0,m,25-34
5021,CD,1998,5073.0,m,25-34
5022,CD,1999,5886.0,m,25-34
5023,CD,2000,5833.0,m,25-34
5024,CD,2001,6794.0,m,25-34
5025,CD,2002,7414.0,m,25-34
5026,CD,2003,8427.0,m,25-34
5027,CD,2004,9467.0,m,25-34
5028,CD,2005,9808.0,m,25-34
5029,CD,2006,9486.0,m,25-34
5030,CD,2007,9548.0,m,25-34
5031,CD,2008,9988.0,m,25-34
5032,CF,1995,356.0,m,25-34
5033,CF,1996,385.0,m,25-34
5034,CF,1997,403.0,m,25-34
5035,CF,1998,482.0,m,25-34
5036,CF,1999,529.0,m,25-34
5037,CF,2001,279.0,m,25-34
5038,CF,2002,462.0,m,25-34
5039,CF,2004,694.0,m,25-34
5040,CF,2005,1136.0,m,25-34
5041,CF,2006,770.0,m,25-34
5042,CF,2008,643.0,m,25-34
5043,CG,1995,409.0,m,25-34
5044,CG,1999,407.0,m,25-34
5045,CG,2001,756.0,m,25-34
5046,CG,2004,887.0,m,25-34
5047,CG,2006,656.0,m,25-34
5048,CG,2007,635.0,m,25-34
5049,CG,2008,606.0,m,25-34
5050,CH,1995,23.0,m,25-34
5051,CH,1996,28.0,m,25-34
5052,CH,1997,20.0,m,25-34
5053,CH,1998,30.0,m,25-34
5054,CH,1999,15.0,m,25-34
5055,CH,2000,18.0,m,25-34
5056,CH,2001,18.0,m,25-34
5057,CH,2002,16.0,m,25-34
5058,CH,2003,7.0,m,25-34
5059,CH,2004,14.0,m,25-34
5060,CH,2005,9.0,m,25-34
5061,CH,2006,15.0,m,25-34
5062,CH,2007,10.0,m,25-34
5063,CH,2008,13.0,m,25-34
5064,CI,1995,2092.0,m,25-34
5065,CI,1996,1670.0,m,25-34
5066,CI,1997,1850.0,m,25-34
5067,CI,1998,1747.0,m,25-34
5068,CI,1999,1794.0,m,25-34
5069,CI,2001,1818.0,m,25-34
5070,CI,2002,2194.0,m,25-34
5071,CI,2003,2075.0,m,25-34
5072,CI,2004,2323.0,m,25-34
5073,CI,2005,2449.0,m,25-34
5074,CI,2006,2476.0,m,25-34
5075,CI,2007,2705.0,m,25-34
5076,CI,2008,2944.0,m,25-34
5077,CK,1980,0.0,m,25-34
5078,CK,1981,1.0,m,25-34
5079,CK,1982,0.0,m,25-34
5080,CK,1983,1.0,m,25-34
5081,CK,1984,1.0,m,25-34
5082,CK,1985,0.0,m,25-34
5083,CK,1986,0.0,m,25-34
5084,CK,1987,0.0,m,25-34
5085,CK,1989,0.0,m,25-34
5086,CK,1991,0.0,m,25-34
5087,CK,1992,0.0,m,25-34
5088,CK,1993,0.0,m,25-34
5089,CK,1994,0.0,m,25-34
5090,CK,1995,0.0,m,25-34
5091,CK,1996,0.0,m,25-34
5092,CK,1997,0.0,m,25-34
5093,CK,1998,0.0,m,25-34
5094,CK,2000,0.0,m,25-34
5095,CK,2001,0.0,m,25-34
5096,CK,2002,0.0,m,25-34
5097,CK,2003,0.0,m,25-34
5098,CK,2004,0.0,m,25-34
5099,CK,2005,0.0,m,25-34
5100,CK,2006,0.0,m,25-34
5101,CL,1995,182.0,m,25-34
5102,CL,1996,201.0,m,25-34
5103,CL,1997,182.0,m,25-34
5104,CL,1999,173.0,m,25-34
5105,CL,2000,160.0,m,25-34
5106,CL,2001,183.0,m,25-34
5107,CL,2002,163.0,m,25-34
5108,CL,2003,131.0,m,25-34
5109,CL,2004,148.0,m,25-34
5110,CL,2005,128.0,m,25-34
5111,CL,2006,140.0,m,25-34
5112,CL,2007,137.0,m,25-34
5113,CL,2008,131.0,m,25-34
5114,CM,1995,569.0,m,25-34
5115,CM,1996,735.0,m,25-34
5116,CM,1997,1011.0,m,25-34
5117,CM,1998,1006.0,m,25-34
5118,CM,1999,1595.0,m,25-34
5119,CM,2000,842.0,m,25-34
5120,CM,2001,1000.0,m,25-34
5121,CM,2002,1335.0,m,25-34
5122,CM,2003,2274.0,m,25-34
5123,CM,2004,2147.0,m,25-34
5124,CM,2005,2482.0,m,25-34
5125,CM,2006,2550.0,m,25-34
5126,CM,2007,2613.0,m,25-34
5127,CM,2008,2861.0,m,25-34
5128,CN,1995,18306.0,m,25-34
5129,CN,1996,24057.0,m,25-34
5130,CN,1997,28247.0,m,25-34
5131,CN,1998,30093.0,m,25-34
5132,CN,1999,29328.0,m,25-34
5133,CN,2000,29399.0,m,25-34
5134,CN,2001,28520.0,m,25-34
5135,CN,2002,25242.0,m,25-34
5136,CN,2003,32760.0,m,25-34
5137,CN,2004,43594.0,m,25-34
5138,CN,2005,49558.0,m,25-34
5139,CN,2006,48232.0,m,25-34
5140,CN,2007,46374.0,m,25-34
5141,CN,2008,44651.0,m,25-34
5142,CO,2000,1030.0,m,25-34
5143,CO,2001,703.0,m,25-34
5144,CO,2002,696.0,m,25-34
5145,CO,2003,816.0,m,25-34
5146,CO,2004,824.0,m,25-34
5147,CO,2005,685.0,m,25-34
5148,CO,2006,713.0,m,25-34
5149,CO,2007,704.0,m,25-34
5150,CO,2008,736.0,m,25-34
5151,CR,1995,38.0,m,25-34
5152,CR,1996,11.0,m,25-34
5153,CR,1997,82.0,m,25-34
5154,CR,1998,78.0,m,25-34
5155,CR,1999,63.0,m,25-34
5156,CR,2000,53.0,m,25-34
5157,CR,2001,53.0,m,25-34
5158,CR,2002,45.0,m,25-34
5159,CR,2003,47.0,m,25-34
5160,CR,2004,62.0,m,25-34
5161,CR,2005,38.0,m,25-34
5162,CR,2006,36.0,m,25-34
5163,CR,2007,57.0,m,25-34
5164,CR,2008,39.0,m,25-34
5165,CU,1995,118.0,m,25-34
5166,CU,1996,136.0,m,25-34
5167,CU,1997,151.0,m,25-34
5168,CU,1998,140.0,m,25-34
5169,CU,1999,163.0,m,25-34
5170,CU,2000,167.0,m,25-34
5171,CU,2001,136.0,m,25-34
5172,CU,2002,104.0,m,25-34
5173,CU,2003,90.0,m,25-34
5174,CU,2004,68.0,m,25-34
5175,CU,2005,73.0,m,25-34
5176,CU,2008,66.0,m,25-34
5177,CV,1997,16.0,m,25-34
5178,CV,1998,14.0,m,25-34
5179,CV,2001,15.0,m,25-34
5180,CV,2002,29.0,m,25-34
5181,CV,2003,32.0,m,25-34
5182,CV,2004,33.0,m,25-34
5183,CV,2005,23.0,m,25-34
5184,CV,2006,22.0,m,25-34
5185,CV,2007,30.0,m,25-34
5186,CV,2008,33.0,m,25-34
5187,CY,1995,1.0,m,25-34
5188,CY,1996,0.0,m,25-34
5189,CY,1998,1.0,m,25-34
5190,CY,1999,6.0,m,25-34
5191,CY,2002,1.0,m,25-34
5192,CY,2003,4.0,m,25-34
5193,CY,2004,3.0,m,25-34
5194,CY,2005,1.0,m,25-34
5195,CY,2006,1.0,m,25-34
5196,CY,2007,1.0,m,25-34
5197,CY,2008,0.0,m,25-34
5198,CZ,1995,22.0,m,25-34
5199,CZ,1996,40.0,m,25-34
5200,CZ,1997,25.0,m,25-34
5201,CZ,1998,37.0,m,25-34
5202,CZ,1999,27.0,m,25-34
5203,CZ,2000,31.0,m,25-34
5204,CZ,2001,39.0,m,25-34
5205,CZ,2002,28.0,m,25-34
5206,CZ,2003,28.0,m,25-34
5207,CZ,2004,28.0,m,25-34
5208,CZ,2005,24.0,m,25-34
5209,CZ,2006,19.0,m,25-34
5210,CZ,2007,26.0,m,25-34
5211,CZ,2008,29.0,m,25-34
5212,DE,1995,453.0,m,25-34
5213,DE,1996,377.0,m,25-34
5214,DE,1997,375.0,m,25-34
5215,DE,1998,333.0,m,25-34
5216,DE,1999,308.0,m,25-34
5217,DE,2001,89.0,m,25-34
5218,DE,2002,75.0,m,25-34
5219,DE,2003,107.0,m,25-34
5220,DE,2004,130.0,m,25-34
5221,DE,2005,113.0,m,25-34
5222,DE,2006,138.0,m,25-34
5223,DE,2007,248.0,m,25-34
5224,DE,2008,95.0,m,25-34
5225,DJ,1996,429.0,m,25-34
5226,DJ,1997,442.0,m,25-34
5227,DJ,1998,396.0,m,25-34
5228,DJ,1999,371.0,m,25-34
5229,DJ,2000,347.0,m,25-34
5230,DJ,2001,331.0,m,25-34
5231,DJ,2002,320.0,m,25-34
5232,DJ,2003,288.0,m,25-34
5233,DJ,2004,225.0,m,25-34
5234,DJ,2005,252.0,m,25-34
5235,DJ,2006,246.0,m,25-34
5236,DJ,2007,264.0,m,25-34
5237,DJ,2008,275.0,m,25-34
5238,DK,1995,16.0,m,25-34
5239,DK,1996,16.0,m,25-34
5240,DK,1997,19.0,m,25-34
5241,DK,1998,20.0,m,25-34
5242,DK,1999,29.0,m,25-34
5243,DK,2000,20.0,m,25-34
5244,DK,2001,15.0,m,25-34
5245,DK,2002,8.0,m,25-34
5246,DK,2003,20.0,m,25-34
5247,DK,2004,12.0,m,25-34
5248,DK,2005,12.0,m,25-34
5249,DK,2006,13.0,m,25-34
5250,DK,2007,12.0,m,25-34
5251,DK,2008,15.0,m,25-34
5252,DM,1996,1.0,m,25-34
5253,DM,1997,0.0,m,25-34
5254,DM,1998,0.0,m,25-34
5255,DM,2006,1.0,m,25-34
5256,DM,2007,0.0,m,25-34
5257,DM,2008,0.0,m,25-34
5258,DO,1996,262.0,m,25-34
5259,DO,1997,471.0,m,25-34
5260,DO,1998,416.0,m,25-34
5261,DO,1999,485.0,m,25-34
5262,DO,2000,481.0,m,25-34
5263,DO,2002,417.0,m,25-34
5264,DO,2003,518.0,m,25-34
5265,DO,2004,502.0,m,25-34
5266,DO,2005,483.0,m,25-34
5267,DO,2006,480.0,m,25-34
5268,DO,2007,403.0,m,25-34
5269,DO,2008,398.0,m,25-34
5270,DZ,1997,1982.0,m,25-34
5271,DZ,1999,1344.0,m,25-34
5272,DZ,2000,1516.0,m,25-34
5273,DZ,2001,1614.0,m,25-34
5274,DZ,2002,1580.0,m,25-34
5275,DZ,2003,1633.0,m,25-34
5276,DZ,2004,1694.0,m,25-34
5277,DZ,2005,1841.0,m,25-34
5278,DZ,2006,1573.0,m,25-34
5279,DZ,2007,1749.0,m,25-34
5280,DZ,2008,1786.0,m,25-34
5281,EC,2001,832.0,m,25-34
5282,EC,2003,266.0,m,25-34
5283,EC,2004,537.0,m,25-34
5284,EC,2005,468.0,m,25-34
5285,EC,2006,496.0,m,25-34
5286,EC,2007,486.0,m,25-34
5287,EC,2008,518.0,m,25-34
5288,EE,1996,34.0,m,25-34
5289,EE,1997,23.0,m,25-34
5290,EE,1998,49.0,m,25-34
5291,EE,1999,35.0,m,25-34
5292,EE,2000,31.0,m,25-34
5293,EE,2001,25.0,m,25-34
5294,EE,2002,20.0,m,25-34
5295,EE,2003,28.0,m,25-34
5296,EE,2004,24.0,m,25-34
5297,EE,2005,25.0,m,25-34
5298,EE,2006,19.0,m,25-34
5299,EE,2007,26.0,m,25-34
5300,EE,2008,14.0,m,25-34
5301,EG,1995,665.0,m,25-34
5302,EG,1996,1056.0,m,25-34
5303,EG,1997,1033.0,m,25-34
5304,EG,1998,943.0,m,25-34
5305,EG,1999,889.0,m,25-34
5306,EG,2000,827.0,m,25-34
5307,EG,2001,879.0,m,25-34
5308,EG,2002,774.0,m,25-34
5309,EG,2003,814.0,m,25-34
5310,EG,2004,763.0,m,25-34
5311,EG,2005,606.0,m,25-34
5312,EG,2006,728.0,m,25-34
5313,EG,2007,853.0,m,25-34
5314,EG,2008,640.0,m,25-34
5315,ER,1997,12.0,m,25-34
5316,ER,1998,30.0,m,25-34
5317,ER,1999,75.0,m,25-34
5318,ER,2000,75.0,m,25-34
5319,ER,2001,95.0,m,25-34
5320,ER,2002,88.0,m,25-34
5321,ER,2003,85.0,m,25-34
5322,ER,2004,61.0,m,25-34
5323,ER,2005,73.0,m,25-34
5324,ER,2006,55.0,m,25-34
5325,ER,2007,85.0,m,25-34
5326,ES,1995,337.0,m,25-34
5327,ES,1998,361.0,m,25-34
5328,ES,2001,355.0,m,25-34
5329,ES,2002,392.0,m,25-34
5330,ES,2003,334.0,m,25-34
5331,ES,2004,301.0,m,25-34
5332,ES,2005,394.0,m,25-34
5333,ES,2006,332.0,m,25-34
5334,ES,2007,375.0,m,25-34
5335,ES,2008,355.0,m,25-34
5336,ET,1995,1017.0,m,25-34
5337,ET,1996,1609.0,m,25-34
5338,ET,1997,2520.0,m,25-34
5339,ET,1998,3187.0,m,25-34
5340,ET,1999,3673.0,m,25-34
5341,ET,2000,5187.0,m,25-34
5342,ET,2001,5594.0,m,25-34
5343,ET,2002,5669.0,m,25-34
5344,ET,2003,6648.0,m,25-34
5345,ET,2004,7002.0,m,25-34
5346,ET,2005,6181.0,m,25-34
5347,ET,2006,5950.0,m,25-34
5348,ET,2007,6114.0,m,25-34
5349,ET,2008,6794.0,m,25-34
5350,FI,1995,10.0,m,25-34
5351,FI,1996,5.0,m,25-34
5352,FI,1997,5.0,m,25-34
5353,FI,1998,4.0,m,25-34
5354,FI,2000,8.0,m,25-34
5355,FI,2001,9.0,m,25-34
5356,FI,2002,5.0,m,25-34
5357,FI,2003,3.0,m,25-34
5358,FI,2004,5.0,m,25-34
5359,FI,2005,4.0,m,25-34
5360,FI,2006,6.0,m,25-34
5361,FI,2007,5.0,m,25-34
5362,FI,2008,5.0,m,25-34
5363,FJ,1994,6.0,m,25-34
5364,FJ,1995,10.0,m,25-34
5365,FJ,1996,8.0,m,25-34
5366,FJ,1997,8.0,m,25-34
5367,FJ,1998,11.0,m,25-34
5368,FJ,1999,7.0,m,25-34
5369,FJ,2000,6.0,m,25-34
5370,FJ,2001,8.0,m,25-34
5371,FJ,2002,11.0,m,25-34
5372,FJ,2003,9.0,m,25-34
5373,FJ,2004,6.0,m,25-34
5374,FJ,2005,18.0,m,25-34
5375,FJ,2006,11.0,m,25-34
5376,FJ,2007,7.0,m,25-34
5377,FM,1995,0.0,m,25-34
5378,FM,1996,0.0,m,25-34
5379,FM,1997,0.0,m,25-34
5380,FM,1998,3.0,m,25-34
5381,FM,2000,0.0,m,25-34
5382,FM,2001,0.0,m,25-34
5383,FM,2002,1.0,m,25-34
5384,FM,2003,2.0,m,25-34
5385,FM,2004,0.0,m,25-34
5386,FM,2006,3.0,m,25-34
5387,FM,2007,5.0,m,25-34
5388,FM,2008,3.0,m,25-34
5389,FR,1995,431.0,m,25-34
5390,FR,1996,335.0,m,25-34
5391,FR,1997,288.0,m,25-34
5392,FR,1999,267.0,m,25-34
5393,FR,2000,248.0,m,25-34
5394,FR,2001,230.0,m,25-34
5395,FR,2002,265.0,m,25-34
5396,FR,2003,249.0,m,25-34
5397,FR,2004,222.0,m,25-34
5398,FR,2005,212.0,m,25-34
5399,FR,2006,214.0,m,25-34
5400,FR,2007,225.0,m,25-34
5401,FR,2008,136.0,m,25-34
5402,GA,1995,74.0,m,25-34
5403,GA,1996,44.0,m,25-34
5404,GA,1998,159.0,m,25-34
5405,GA,1999,158.0,m,25-34
5406,GA,2001,205.0,m,25-34
5407,GA,2002,173.0,m,25-34
5408,GA,2003,225.0,m,25-34
5409,GA,2004,289.0,m,25-34
5410,GA,2005,199.0,m,25-34
5411,GA,2006,207.0,m,25-34
5412,GA,2008,297.0,m,25-34
5413,GB,1997,87.0,m,25-34
5414,GB,1998,164.0,m,25-34
5415,GB,1999,93.0,m,25-34
5416,GB,2000,130.0,m,25-34
5417,GB,2001,135.0,m,25-34
5418,GB,2002,142.0,m,25-34
5419,GB,2003,182.0,m,25-34
5420,GB,2004,203.0,m,25-34
5421,GB,2005,200.0,m,25-34
5422,GB,2006,244.0,m,25-34
5423,GB,2007,286.0,m,25-34
5424,GB,2008,188.0,m,25-34
5425,GD,1997,1.0,m,25-34
5426,GD,1999,1.0,m,25-34
5427,GD,2006,1.0,m,25-34
5428,GE,1995,30.0,m,25-34
5429,GE,1996,82.0,m,25-34
5430,GE,1997,97.0,m,25-34
5431,GE,1998,91.0,m,25-34
5432,GE,1999,176.0,m,25-34
5433,GE,2000,111.0,m,25-34
5434,GE,2001,233.0,m,25-34
5435,GE,2002,197.0,m,25-34
5436,GE,2003,220.0,m,25-34
5437,GE,2004,292.0,m,25-34
5438,GE,2005,272.0,m,25-34
5439,GE,2006,392.0,m,25-34
5440,GE,2007,388.0,m,25-34
5441,GE,2008,974.0,m,25-34
5442,GH,1995,397.0,m,25-34
5443,GH,1996,345.0,m,25-34
5444,GH,1997,941.0,m,25-34
5445,GH,1998,1009.0,m,25-34
5446,GH,1999,1132.0,m,25-34
5447,GH,2000,1266.0,m,25-34
5448,GH,2001,1223.0,m,25-34
5449,GH,2002,1245.0,m,25-34
5450,GH,2003,1265.0,m,25-34
5451,GH,2004,1246.0,m,25-34
5452,GH,2005,1201.0,m,25-34
5453,GH,2006,1273.0,m,25-34
5454,GH,2007,1164.0,m,25-34
5455,GM,1995,181.0,m,25-34
5456,GM,1996,148.0,m,25-34
5457,GM,1997,219.0,m,25-34
5458,GM,1998,193.0,m,25-34
5459,GM,1999,180.0,m,25-34
5460,GM,2002,240.0,m,25-34
5461,GM,2003,236.0,m,25-34
5462,GM,2004,260.0,m,25-34
5463,GM,2005,292.0,m,25-34
5464,GM,2006,284.0,m,25-34
5465,GM,2008,307.0,m,25-34
5466,GN,1995,538.0,m,25-34
5467,GN,1996,631.0,m,25-34
5468,GN,1997,653.0,m,25-34
5469,GN,1998,763.0,m,25-34
5470,GN,1999,736.0,m,25-34
5471,GN,2000,860.0,m,25-34
5472,GN,2001,876.0,m,25-34
5473,GN,2002,958.0,m,25-34
5474,GN,2003,1052.0,m,25-34
5475,GN,2004,1091.0,m,25-34
5476,GN,2005,1165.0,m,25-34
5477,GN,2006,1168.0,m,25-34
5478,GN,2007,1315.0,m,25-34
5479,GN,2008,1419.0,m,25-34
5480,GQ,1995,45.0,m,25-34
5481,GQ,1997,40.0,m,25-34
5482,GQ,1998,46.0,m,25-34
5483,GQ,2004,63.0,m,25-34
5484,GQ,2008,95.0,m,25-34
5485,GR,1997,30.0,m,25-34
5486,GR,1998,31.0,m,25-34
5487,GR,1999,11.0,m,25-34
5488,GR,2000,22.0,m,25-34
5489,GR,2001,23.0,m,25-34
5490,GR,2002,13.0,m,25-34
5491,GR,2003,28.0,m,25-34
5492,GR,2004,14.0,m,25-34
5493,GR,2005,25.0,m,25-34
5494,GR,2006,32.0,m,25-34
5495,GR,2007,22.0,m,25-34
5496,GR,2008,14.0,m,25-34
5497,GT,1995,280.0,m,25-34
5498,GT,1996,230.0,m,25-34
5499,GT,1997,217.0,m,25-34
5500,GT,1998,248.0,m,25-34
5501,GT,1999,248.0,m,25-34
5502,GT,2000,236.0,m,25-34
5503,GT,2001,201.0,m,25-34
5504,GT,2002,219.0,m,25-34
5505,GT,2003,200.0,m,25-34
5506,GT,2004,291.0,m,25-34
5507,GT,2005,258.0,m,25-34
5508,GT,2007,207.0,m,25-34
5509,GT,2008,257.0,m,25-34
5510,GU,2000,6.0,m,25-34
5511,GU,2001,4.0,m,25-34
5512,GU,2002,5.0,m,25-34
5513,GU,2003,1.0,m,25-34
5514,GU,2004,1.0,m,25-34
5515,GU,2005,4.0,m,25-34
5516,GU,2006,1.0,m,25-34
5517,GU,2007,0.0,m,25-34
5518,GU,2008,1.0,m,25-34
5519,GW,1996,159.0,m,25-34
5520,GW,2000,92.0,m,25-34
5521,GW,2002,146.0,m,25-34
5522,GW,2003,153.0,m,25-34
5523,GW,2004,175.0,m,25-34
5524,GW,2005,167.0,m,25-34
5525,GW,2006,178.0,m,25-34
5526,GW,2008,194.0,m,25-34
5527,GY,1995,5.0,m,25-34
5528,GY,1996,14.0,m,25-34
5529,GY,1997,19.0,m,25-34
5530,GY,1998,56.0,m,25-34
5531,GY,2000,19.0,m,25-34
5532,GY,2001,47.0,m,25-34
5533,GY,2002,90.0,m,25-34
5534,GY,2003,111.0,m,25-34
5535,GY,2005,130.0,m,25-34
5536,GY,2006,61.0,m,25-34
5537,GY,2007,43.0,m,25-34
5538,GY,2008,51.0,m,25-34
5539,HK,1997,122.0,m,25-34
5540,HK,1999,121.0,m,25-34
5541,HK,2000,102.0,m,25-34
5542,HK,2001,99.0,m,25-34
5543,HK,2002,105.0,m,25-34
5544,HK,2003,91.0,m,25-34
5545,HK,2004,94.0,m,25-34
5546,HK,2005,84.0,m,25-34
5547,HK,2006,84.0,m,25-34
5548,HK,2007,80.0,m,25-34
5549,HK,2008,79.0,m,25-34
5550,HN,1995,540.0,m,25-34
5551,HN,1996,389.0,m,25-34
5552,HN,1997,321.0,m,25-34
5553,HN,1998,256.0,m,25-34
5554,HN,1999,268.0,m,25-34
5555,HN,2000,371.0,m,25-34
5556,HN,2001,509.0,m,25-34
5557,HN,2002,519.0,m,25-34
5558,HN,2003,344.0,m,25-34
5559,HN,2004,379.0,m,25-34
5560,HN,2005,280.0,m,25-34
5561,HN,2006,297.0,m,25-34
5562,HN,2007,293.0,m,25-34
5563,HN,2008,263.0,m,25-34
5564,HR,1995,97.0,m,25-34
5565,HR,1997,88.0,m,25-34
5566,HR,1998,81.0,m,25-34
5567,HR,1999,45.0,m,25-34
5568,HR,2001,64.0,m,25-34
5569,HR,2002,40.0,m,25-34
5570,HR,2003,27.0,m,25-34
5571,HR,2004,32.0,m,25-34
5572,HR,2005,27.0,m,25-34
5573,HR,2006,23.0,m,25-34
5574,HR,2008,25.0,m,25-34
5575,HT,1996,438.0,m,25-34
5576,HT,1997,817.0,m,25-34
5577,HT,1998,971.0,m,25-34
5578,HT,1999,1059.0,m,25-34
5579,HT,2000,898.0,m,25-34
5580,HT,2001,785.0,m,25-34
5581,HT,2002,904.0,m,25-34
5582,HT,2003,981.0,m,25-34
5583,HT,2004,964.0,m,25-34
5584,HT,2005,1035.0,m,25-34
5585,HT,2006,1132.0,m,25-34
5586,HT,2007,1199.0,m,25-34
5587,HT,2008,1337.0,m,25-34
5588,HU,1996,139.0,m,25-34
5589,HU,1997,51.0,m,25-34
5590,HU,1998,64.0,m,25-34
5591,HU,1999,48.0,m,25-34
5592,HU,2000,24.0,m,25-34
5593,HU,2001,42.0,m,25-34
5594,HU,2002,41.0,m,25-34
5595,HU,2003,30.0,m,25-34
5596,HU,2004,38.0,m,25-34
5597,HU,2005,24.0,m,25-34
5598,HU,2006,31.0,m,25-34
5599,HU,2007,31.0,m,25-34
5600,HU,2008,23.0,m,25-34
5601,ID,1995,297.0,m,25-34
5602,ID,1996,1349.0,m,25-34
5603,ID,1997,2139.0,m,25-34
5604,ID,1998,3873.0,m,25-34
5605,ID,1999,5277.0,m,25-34
5606,ID,2001,7279.0,m,25-34
5607,ID,2002,10248.0,m,25-34
5608,ID,2003,12647.0,m,25-34
5609,ID,2004,17137.0,m,25-34
5610,ID,2005,20906.0,m,25-34
5611,ID,2006,22752.0,m,25-34
5612,ID,2007,21297.0,m,25-34
5613,ID,2008,22325.0,m,25-34
5614,IE,1998,8.0,m,25-34
5615,IE,1999,15.0,m,25-34
5616,IE,2000,7.0,m,25-34
5617,IE,2001,12.0,m,25-34
5618,IE,2002,18.0,m,25-34
5619,IE,2003,11.0,m,25-34
5620,IE,2004,17.0,m,25-34
5621,IE,2005,10.0,m,25-34
5622,IE,2006,18.0,m,25-34
5623,IE,2007,49.0,m,25-34
5624,IE,2008,18.0,m,25-34
5625,IL,1996,18.0,m,25-34
5626,IL,1997,27.0,m,25-34
5627,IL,1998,29.0,m,25-34
5628,IL,1999,22.0,m,25-34
5629,IL,2000,28.0,m,25-34
5630,IL,2001,26.0,m,25-34
5631,IL,2002,18.0,m,25-34
5632,IL,2003,12.0,m,25-34
5633,IL,2004,7.0,m,25-34
5634,IL,2005,10.0,m,25-34
5635,IL,2006,12.0,m,25-34
5636,IL,2007,20.0,m,25-34
5637,IL,2008,25.0,m,25-34
5638,IN,1995,391.0,m,25-34
5639,IN,1996,1143.0,m,25-34
5640,IN,1997,1351.0,m,25-34
5641,IN,1998,2013.0,m,25-34
5642,IN,1999,8856.0,m,25-34
5643,IN,2000,31090.0,m,25-34
5644,IN,2001,30007.0,m,25-34
5645,IN,2002,54719.0,m,25-34
5646,IN,2003,61758.0,m,25-34
5647,IN,2004,72132.0,m,25-34
5648,IN,2005,74678.0,m,25-34
5649,IN,2006,79037.0,m,25-34
5650,IN,2007,83850.0,m,25-34
5651,IN,2008,83798.0,m,25-34
5652,IQ,1995,1409.0,m,25-34
5653,IQ,1997,708.0,m,25-34
5654,IQ,1998,781.0,m,25-34
5655,IQ,1999,1246.0,m,25-34
5656,IQ,2000,317.0,m,25-34
5657,IQ,2001,737.0,m,25-34
